show_id,show_label,band_id,band_name,performer_name,roles
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-one-way-ticket,One Way Ticket,Mario Giulione,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-ripped-at-the-seams,Ripped At The Seams,Doug Stein,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-ripped-at-the-seams,Ripped At The Seams,Dylan Kimmel,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-ripped-at-the-seams,Ripped At The Seams,Ethan Kimmel,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-ripped-at-the-seams,Ripped At The Seams,Jake Kimmel,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-ripped-at-the-seams,Ripped At The Seams,Jasmine Stein Webb,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-ripped-at-the-seams,Ripped At The Seams,John Bowie,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-ripped-at-the-seams,Ripped At The Seams,Marc Kimmel,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-supersonic-twist,Supersonic Twist,Aiden Chabot,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-supersonic-twist,Supersonic Twist,Charlie Etinson,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-supersonic-twist,Supersonic Twist,Henry Rebellati-Mitnick,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-supersonic-twist,Supersonic Twist,Howard Mitnick,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-supersonic-twist,Supersonic Twist,Lev Wexler,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-daft-devils,The Daft Devils,Jay Blumenstein,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-daft-devils,The Daft Devils,Ken Drummond,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-daft-devils,The Daft Devils,Mario Giulione,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-daft-devils,The Daft Devils,Mike Fitch,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-daft-devils,The Daft Devils,Rob Drummond,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-haiverers,The Haiverers,Angus Carmichael,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-haiverers,The Haiverers,Bruce Pascal,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-haiverers,The Haiverers,Charles Phelan,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-haiverers,The Haiverers,Dan Laxer,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-haiverers,The Haiverers,Dominic Supino,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-haiverers,The Haiverers,Irwin Edelstein,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-zoot-suits,The Zoot Suits,Bruce Pascal,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-zoot-suits,The Zoot Suits,Matt Aisen,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-zoot-suits,The Zoot Suits,Matthew Patulli,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-throwing-knives,Throwing Knives,Jay Blumenstein,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-throwing-knives,Throwing Knives,John Bowie,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-throwing-knives,Throwing Knives,Marc Kimmel,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-throwing-knives,Throwing Knives,Marcel Aulls,
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-throwing-knives,Throwing Knives,Matt Aisen,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-1000-stars,1000 Stars,Aimee Ben-Jacob,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-1000-stars,1000 Stars,Anna Chuprun,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-1000-stars,1000 Stars,Charles Phelan,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-1000-stars,1000 Stars,Elia Nissan,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-1000-stars,1000 Stars,Finn Brennan-Krip,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-1000-stars,1000 Stars,Jasmine Stein Webb,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-1000-stars,1000 Stars,Mario Giulione,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-listen-bud,Listen Bud,Charlie Etinson,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-listen-bud,Listen Bud,Henry Rebellati-Mitnick,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-listen-bud,Listen Bud,Howard Mitnick,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-listen-bud,Listen Bud,James Stein Webb,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-listen-bud,Listen Bud,Leo Mitnick,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-listen-bud,Listen Bud,Lev Wexler,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-listen-bud,Listen Bud,Sasha Sebe,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-psychic-spies,Psychic Spies,Mario Giulione,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-psychic-spies,Psychic Spies,Benjamin Cere,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-psychic-spies,Psychic Spies,James-Matthew Patulli,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-psychic-spies,Psychic Spies,Sami Sugiarta,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-psychic-spies,Psychic Spies,Sean Ali-Tse,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-richard-said,Richard Said,Dan Laxer,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-richard-said,Richard Said,Dominic Supino,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-richard-said,Richard Said,Irwin Edelstein,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-richard-said,Richard Said,Jay Blumenstein,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-richard-said,Richard Said,Ken Drummond,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-richard-said,Richard Said,Mario Giulione,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-richard-said,Richard Said,Angus Carmichael,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-richard-said,Richard Said,Rob Drummond,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-street-spirit,Street Spirit,Doug Stein,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-street-spirit,Street Spirit,John Bowie,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-street-spirit,Street Spirit,Mario Giulione,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-street-spirit,Street Spirit,Mike Fitch,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-lawn-mowers,The Lawn Mowers,Benjamin Cere,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-lawn-mowers,The Lawn Mowers,Doug Stein,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-lawn-mowers,The Lawn Mowers,Ethan Kimmel,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-lawn-mowers,The Lawn Mowers,John Bowie,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-lawn-mowers,The Lawn Mowers,Marc Kimmel,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-lawn-mowers,The Lawn Mowers,Marcel Aulls,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-the-lawn-mowers,The Lawn Mowers,Matt Aisen,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-thm,THM,Le Huan Tran,
lftg-16-2017,LFTG 16 (2017),lftg-16-2017-thm,THM,Zografos Caramanos,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-charm-city,Charm City,Emma Tabah,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-charm-city,Charm City,Evan Bowie,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-charm-city,Charm City,Griffin Patterson,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-charm-city,Charm City,James Stein Webb,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-charm-city,Charm City,John Bowie,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-charm-city,Charm City,Leo Mitnick,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-charm-city,Charm City,Sasha Sebe,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-day-glo-jones,Day-Glo Jones,Doug Stein,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-day-glo-jones,Day-Glo Jones,Ethan Kimmel,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-day-glo-jones,Day-Glo Jones,John Bowie,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-day-glo-jones,Day-Glo Jones,Marc Kimmel,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-day-glo-jones,Day-Glo Jones,Marcel Aulls,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-day-glo-jones,Day-Glo Jones,Steven Lubotta,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-echo-and-sway,Echo And Sway,Charles Phelan,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-echo-and-sway,Echo And Sway,Dominic Supino,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-echo-and-sway,Echo And Sway,Irwin Edelstein,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-echo-and-sway,Echo And Sway,Ken Drummond,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-echo-and-sway,Echo And Sway,Marc Kimmel,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-echo-and-sway,Echo And Sway,Rob Drummond,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-the-clashroom,The Clashroom,Benjamin Cere,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-the-clashroom,The Clashroom,Benjamin Mak,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-the-clashroom,The Clashroom,Carly Leblanc,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-the-clashroom,The Clashroom,Henry Rebellati-Mitnick,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-the-clashroom,The Clashroom,Sam Bock,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-the-mission-bell,The Mission Bell,Aimee Ben-Jacob,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-the-mission-bell,The Mission Bell,Anna Chuprun,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-the-mission-bell,The Mission Bell,Elia Nissan,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-the-mission-bell,The Mission Bell,Finn Brennan-Krip,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-the-mission-bell,The Mission Bell,Jasmine Stein Webb,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-the-mission-bell,The Mission Bell,Jay Blumenstein,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-the-mission-bell,The Mission Bell,Leon Uchoa,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-yellow-tigers,Yellow Tigers,Benjamin Cere,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-yellow-tigers,Yellow Tigers,Jay Blumenstein,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-yellow-tigers,Yellow Tigers,Mario Giulione,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-yellow-tigers,Yellow Tigers,Sami Sugiarta,
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-yellow-tigers,Yellow Tigers,Sean Ali-Tse,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-confused-and-bruised,Confused And Bruised,Emma Tabah,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-confused-and-bruised,Confused And Bruised,Evan Bowie,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-confused-and-bruised,Confused And Bruised,Jay Blumenstein,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-confused-and-bruised,Confused And Bruised,John Bowie,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-confused-and-bruised,Confused And Bruised,Lara Atabek,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-confused-and-bruised,Confused And Bruised,Mario Giulione,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-confused-and-bruised,Confused And Bruised,Sarah Daumas,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-confused-and-bruised,Confused And Bruised,Sasha Sebe,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-crossfire-hurricane,Crossfire Hurricane,Dan Laxer,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-crossfire-hurricane,Crossfire Hurricane,Dominic Supino,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-crossfire-hurricane,Crossfire Hurricane,Flavio Nahas,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-crossfire-hurricane,Crossfire Hurricane,Irwin Edelstein,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-crossfire-hurricane,Crossfire Hurricane,Ken Drummond,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-crossfire-hurricane,Crossfire Hurricane,Rob Drummond,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-fast-machine,Fast Machine,Benjamin Cere,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-fast-machine,Fast Machine,James Simpkin,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-fast-machine,Fast Machine,Joaquin De Pol,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-fast-machine,Fast Machine,Michael O'hanley,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-fast-machine,Fast Machine,Peter Cervini,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-fast-machine,Fast Machine,Sean Ali-Tse,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-pretty-liar,Pretty Liar,Carly Leblanc,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-pretty-liar,Pretty Liar,Elia Nissan,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-pretty-liar,Pretty Liar,Finn Brennan-Krip,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-pretty-liar,Pretty Liar,Jasmine Stein Webb,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-pretty-liar,Pretty Liar,Jay Blumenstein,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,Doug Stein,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,Ethan Kimmel,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,John Bowie,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,Marc Kimmel,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,Marcel Aulls,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-sticky-trigger,Sticky Trigger,Steven Lubotta,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-clashroom,The Clashroom,Ben Bisaillon,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-clashroom,The Clashroom,Benjamin Cere,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-clashroom,The Clashroom,Benjamin Mak,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-clashroom,The Clashroom,Carly Leblanc,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-clashroom,The Clashroom,Henry Rebellati-Mitnick,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-clashroom,The Clashroom,Jackson Hawes,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-dicky-birds,The Dicky Birds,Ben Hopper,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-dicky-birds,The Dicky Birds,Fergus Nolan,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-dicky-birds,The Dicky Birds,Jake Philippas,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-dicky-birds,The Dicky Birds,Thomas Hopper,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-secret-chords,The Secret Chords,James-Matthew Patulli,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-secret-chords,The Secret Chords,Mason Pascal,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-the-secret-chords,The Secret Chords,Matt Aisen,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-toaster-ghosts,Toaster Ghosts,Aimee Ben-Jacob,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-toaster-ghosts,Toaster Ghosts,Elijah Morson,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-toaster-ghosts,Toaster Ghosts,Ethan Mackay,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-toaster-ghosts,Toaster Ghosts,Eva Nolan,
lftg-18-2019,LFTG 18 (2019),lftg-18-2019-toaster-ghosts,Toaster Ghosts,Zayd Al-Fakhuri,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-crossfire-hurricane,Crossfire Hurricane,Dan Laxer,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-crossfire-hurricane,Crossfire Hurricane,Dominic Supino,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-crossfire-hurricane,Crossfire Hurricane,Irwin Edelstein,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-crossfire-hurricane,Crossfire Hurricane,James-Matthew Patulli,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-crossfire-hurricane,Crossfire Hurricane,Mike Fitch,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-hard-luck,Hard Luck,Doug Stein,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-hard-luck,Hard Luck,John Bowie,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-hard-luck,Hard Luck,Marcel Aulls,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-hard-luck,Hard Luck,Mario Giulione,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-hard-luck,Hard Luck,Noam Alon,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-hard-luck,Hard Luck,Rob Drummond,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-sonic-shower,Sonic Shower,Aidan Rosenberg,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-sonic-shower,Sonic Shower,Carly Leblanc,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-sonic-shower,Sonic Shower,Ceren Unal,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-sonic-shower,Sonic Shower,Geordie Buch-Frohlich,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-sonic-shower,Sonic Shower,Lara Atabek,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-sonic-shower,Sonic Shower,Mehmet Babahan,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-sonic-shower,Sonic Shower,Noah Zigby,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-soul-slide,Soul Slide,Bruce Pascal,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-soul-slide,Soul Slide,Cedric Rolland,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-soul-slide,Soul Slide,Doug Stein,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-soul-slide,Soul Slide,Ethan Kimmel,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-soul-slide,Soul Slide,Jonah Smith,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-soul-slide,Soul Slide,Marc Kimmel,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-5-15,The 5:15,Doug Stein,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-5-15,The 5:15,John Bowie,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-5-15,The 5:15,Marc Kimmel,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-5-15,The 5:15,Matt Aisen,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-5-15,The 5:15,Steve Lubotta,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-clashroom,The Clashroom,Ben Bisaillon,Bass
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-clashroom,The Clashroom,Benjamin Cere,Guitar
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-clashroom,The Clashroom,Benjamin Mak,Guitar
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-clashroom,The Clashroom,Carly Leblanc,Vocals
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-clashroom,The Clashroom,Henry Rebellati-Mitnick,Guitar
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-dicky-birds,The Dicky Birds,Ben Hopper,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-dicky-birds,The Dicky Birds,Fergus Nolan,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-dicky-birds,The Dicky Birds,Mike Fitch,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-dicky-birds,The Dicky Birds,Quincy Philippas,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-dicky-birds,The Dicky Birds,Thomas Hopper,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-only-lights,The Only Lights,Benjamin Groth,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-only-lights,The Only Lights,Edwin Roberts,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-only-lights,The Only Lights,Ella Wolput,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-only-lights,The Only Lights,James-Matthew Patulli,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-only-lights,The Only Lights,Jasmine Stein Webb,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-only-lights,The Only Lights,Mike Fitch,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-only-lights,The Only Lights,Nora Plante,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-only-lights,The Only Lights,Sammy Rupert,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-spaces,The Spaces, Emma Tabah,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-spaces,The Spaces,Eli Gutfeld,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-spaces,The Spaces,Evan Bowie,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-spaces,The Spaces,Harrison Magder,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-spaces,The Spaces,James-Matthew Patulli,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-spaces,The Spaces,John Bowie,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-spaces,The Spaces,Leo Rupert,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-spaces,The Spaces,Mario Giulione,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-spaces,The Spaces,Sarah Daumas,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-spaces,The Spaces,Sarah Elman,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-wrong,The Wrong,Gabriel Mah,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-wrong,The Wrong,Oliver Cook,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-wrong,The Wrong,Quincy Philippas,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-wrong,The Wrong,Rapha Davidson,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-toaster-ghost,Toaster Ghost,Ethan Mackay,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-toaster-ghost,Toaster Ghost,Eva Nolan,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-toaster-ghost,Toaster Ghost,Lukas,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-toaster-ghost,Toaster Ghost,Sonia Miquelon,
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-toaster-ghost,Toaster Ghost,Zayd Al-Fakhuri,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-5-15,The 5:15,Doug Stein,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-5-15,The 5:15,John Bowie,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-5-15,The 5:15,Marc Kimmel,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-5-15,The 5:15,Matt Aisen,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-5-15,The 5:15,Steve Lubotta,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-rock-n-nolans,Rock n Nolans,Brian Nolan,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-rock-n-nolans,Rock n Nolans,Eva Nolan,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-rock-n-nolans,Rock n Nolans,Fergus Nolan,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-soft-speak,Soft Speak,Ariel Blum,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-soft-speak,Soft Speak,Djuna Johnson,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-soft-speak,Soft Speak,Eva Nolan,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-soft-speak,Soft Speak,Fred Bouchard,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-soft-speak,Soft Speak,Jasmine Stein Webb,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-soft-speak,Soft Speak,Lilah Goodman,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-soft-speak,Soft Speak,Mike Fitch,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-sonic-shower,Sonic Shower,Ceren Unal,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-sonic-shower,Sonic Shower,Lara Atabek,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-sonic-shower,Sonic Shower,Mehmet Babahan,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-sonic-shower,Sonic Shower,Mike Fitch,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-street-spirit,Street Spirit,Bruce Pascal,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-street-spirit,Street Spirit,Doug Stein,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-street-spirit,Street Spirit,John Bowie,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-street-spirit,Street Spirit,Mario Giulione,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-street-spirit,Street Spirit,Mike Fitch,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-street-spirit,Street Spirit,Will Dodge,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-bluebirds,The Bluebirds,Bruce Pascal,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-bluebirds,The Bluebirds,Edwin Roberts,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-bluebirds,The Bluebirds,Ella Wolput,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-bluebirds,The Bluebirds,Jasmine Stein Webb,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-bluebirds,The Bluebirds,Mia MacDonald,
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-bluebirds,The Bluebirds,Nora Plante,
