show_id,show_label,band_id,band_name,performer_name_raw,performer_name_clean,role_raw,role_clean,source_line
lftg-11-2012,LFTG 11 (2012),lftg-11-2012-the-country-cousins,The Country Cousins,Donna Malin,Donna Malin,vocals,vocals,649
lftg-11-2012,LFTG 11 (2012),lftg-11-2012-the-country-cousins,The Country Cousins,Jay Bradley,Jay Bradley,drums,drums,650
lftg-11-2012,LFTG 11 (2012),lftg-11-2012-above-the-clinic,Above The Clinic,Allan Gilmour,Allan Gilmour,guitar,guitar,653
lftg-11-2012,LFTG 11 (2012),lftg-11-2012-above-the-clinic,Above The Clinic,Elyse Gasco,Elyse Gasco,bass,bass,654
lftg-11-2012,LFTG 11 (2012),lftg-11-2012-above-the-clinic,Above The Clinic,Marc Kimmel,Marc Kimmel,vocals,vocals,655
lftg-11-2012,LFTG 11 (2012),lftg-11-2012-above-the-clinic,Above The Clinic,Jay Blumenstein,Jay Blumenstein,drums,drums,656
lftg-11-2012,LFTG 11 (2012),lftg-11-2012-heavy-boots-of-lead,Heavy Boots Of Lead,Jordan Edelstein,Jordan Edelstein,guitar,guitar,659
lftg-11-2012,LFTG 11 (2012),lftg-11-2012-heavy-boots-of-lead,Heavy Boots Of Lead,Michael Fitch,Michael Fitch,guitar,guitar,660
lftg-11-2012,LFTG 11 (2012),lftg-11-2012-heavy-boots-of-lead,Heavy Boots Of Lead,Sean Roberts,Sean Roberts,guitar,guitar,661
lftg-11-2012,LFTG 11 (2012),lftg-11-2012-heavy-boots-of-lead,Heavy Boots Of Lead,Jesse Lund,Jesse Lund,vocals,vocals,662
lftg-11-2012,LFTG 11 (2012),lftg-11-2012-heavy-boots-of-lead,Heavy Boots Of Lead,Jay Bradley,Jay Bradley,drums,drums,663
lftg-11-2012,LFTG 11 (2012),lftg-11-2012-broken-rules,Broken Rules,AJ Davies-Jordan,AJ Davies-Jordan,guitar,guitar,666
lftg-11-2012,LFTG 11 (2012),lftg-11-2012-broken-rules,Broken Rules,Dylan Langburt,Dylan Langburt,guitar/bass,guitar; bass,667
lftg-11-2012,LFTG 11 (2012),lftg-11-2012-broken-rules,Broken Rules,Michael Fitch,Michael Fitch,guitar/bass,guitar; bass,668
lftg-11-2012,LFTG 11 (2012),lftg-11-2012-broken-rules,Broken Rules,Mario Giulione,Mario Giulione,vocals,vocals,669
lftg-11-2012,LFTG 11 (2012),lftg-11-2012-broken-rules,Broken Rules,Danny Labrecque,Danny Labrecque,bass,bass,670
lftg-11-2012,LFTG 11 (2012),lftg-11-2012-broken-rules,Broken Rules,David Greenstein,David Greenstein,drums,drums,671
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-moderately-trained-monkeys,Moderately Trained Monkeys,Marcel Aulls,Marcel Aulls,guitar,guitar,686
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-moderately-trained-monkeys,Moderately Trained Monkeys,Allan Gilmour,Allan Gilmour,guitar,guitar,687
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-moderately-trained-monkeys,Moderately Trained Monkeys,Eric Black,Eric Black,bass,bass,688
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-moderately-trained-monkeys,Moderately Trained Monkeys,Marc Kimmel,Marc Kimmel,vocals,vocals,689
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-moderately-trained-monkeys,Moderately Trained Monkeys,Jay Blumenstein,Jay Blumenstein,drums,drums,690
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-six-strings,Six Strings,David Greenstein,David Greenstein,guitar,guitar,693
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-six-strings,Six Strings,Ryan Ortizo,Ryan Ortizo,guitar,guitar,694
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-six-strings,Six Strings,Michael Sayegh,Michael Sayegh,guitar,guitar,695
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-six-strings,Six Strings,Dominic Supino,Dominic Supino,guitar,guitar,696
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-six-strings,Six Strings,Mario Giulione,Mario Giulione,vocals,vocals,697
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-six-strings,Six Strings,Charley Hausknost,Charley Hausknost,backing vocals,backing vocals,698
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-silver-city,Silver City,Jordan Edelstein,Jordan Edelstein,guitar,guitar,701
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-silver-city,Silver City,Simon Germain,Simon Germain,guitar,guitar,702
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-silver-city,Silver City,Sean Roberts,Sean Roberts,guitar,guitar,703
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-silver-city,Silver City,Marc Kimmel,Marc Kimmel,vocals,vocals,704
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-silver-city,Silver City,Jay Blumenstein,Jay Blumenstein,drums,drums,705
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-the-daft-devils,The Daft Devils,Robert Drummond,Robert Drummond,guitar,guitar,708
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-the-daft-devils,The Daft Devils,Wayne Hemsworth,Wayne Hemsworth,guitar,guitar,709
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-the-daft-devils,The Daft Devils,Ken Drummond,Ken Drummond,bass,bass,710
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-the-daft-devils,The Daft Devils,Patrick Houston,Patrick Houston,drums,drums,711
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-the-switch,The Switch,Anita Haurie,Anita Haurie,guitar/bass,guitar; bass,714
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-the-switch,The Switch,Yasmine Kamen,Yasmine Kamen,guitar/bass,guitar; bass,715
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-the-switch,The Switch,Elia Nissan,Elia Nissan,guitar,guitar,716
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-the-switch,The Switch,Erica Patulli,Erica Patulli,guitar,guitar,717
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-the-switch,The Switch,Matthew Patulli,Matthew Patulli,drums,drums,718
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-detour,Detour,Anita Haurie,Anita Haurie,guitar/bass,guitar; bass,721
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-detour,Detour,Yasmine Kamen,Yasmine Kamen,guitar/bass,guitar; bass,722
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-detour,Detour,Pascal Spiegler,Pascal Spiegler,guitar,guitar,723
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-detour,Detour,Benjamin Wexler,Benjamin Wexler,guitar,guitar,724
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-detour,Detour,David Greenstein,David Greenstein,drums,drums,725
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-the-intruders,The Intruders,Matt Aisen,Matt Aisen,guitar,guitar,728
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-the-intruders,The Intruders,Dylan Langburt,Dylan Langburt,guitar/bass,guitar; bass,729
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-the-intruders,The Intruders,Michael Langburt,Michael Langburt,guitar/bass,guitar; bass,730
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-the-intruders,The Intruders,John Bowie,John Bowie,bass,bass,731
lftg-12-2013,LFTG 12 (2013),lftg-12-2013-the-intruders,The Intruders,Doug Stein,Doug Stein,drums,drums,732
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-dr-x,Dr. X,Marcel Aulls,Marcel Aulls,guitar,guitar,746
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-dr-x,Dr. X,Matt Aisen,Matt Aisen,guitar,guitar,747
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-dr-x,Dr. X,Jake Kimmel,Jake Kimmel,guitar,guitar,748
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-dr-x,Dr. X,Jon Bowie,Jon Bowie,bass,bass,749
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-dr-x,Dr. X,Marc Kimmel,Marc Kimmel,vocals,vocals,750
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-dr-x,Dr. X,Jay Blumenstein,Jay Blumenstein,drums,drums,751
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-lost-souls,Lost Souls,Anita Haurie,Anita Haurie,guitar/bass,guitar; bass,754
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-lost-souls,Lost Souls,Yasmine Kamen,Yasmine Kamen,guitar/bass,guitar; bass,755
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-lost-souls,Lost Souls,Elia Nissan,Elia Nissan,guitar,guitar,756
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-lost-souls,Lost Souls,Erica Patulli,Erica Patulli,guitar,guitar,757
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-lost-souls,Lost Souls,Matthew Patulli,Matthew Patulli,drums,drums,758
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-night-of-terror,Night Of Terror,Jordan Edelstein,Jordan Edelstein,guitar,guitar,761
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-night-of-terror,Night Of Terror,Simon Germain,Simon Germain,guitar,guitar,762
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-night-of-terror,Night Of Terror,Sean Roberts,Sean Roberts,guitar,guitar,763
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-night-of-terror,Night Of Terror,Jon Bowie,Jon Bowie,bass,bass,764
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-night-of-terror,Night Of Terror,Mario Giulione,Mario Giulione,vocals,vocals,765
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-night-of-terror,Night Of Terror,Jay Blumenstein,Jay Blumenstein,drums,drums,766
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-castle-sinister,Castle Sinister,Ryan Ortizo,Ryan Ortizo,guitar,guitar,769
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-castle-sinister,Castle Sinister,David Greenstein,David Greenstein,guitar,guitar,770
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-castle-sinister,Castle Sinister,Dominic Supino,Dominic Supino,guitar,guitar,771
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-castle-sinister,Castle Sinister,Eric Black,Eric Black,bass,bass,772
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-castle-sinister,Castle Sinister,Mario Giulione,Mario Giulione,vocals,vocals,773
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-castle-sinister,Castle Sinister,Nadim Hashim,Nadim Hashim,drums,drums,774
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-dark-eyes-of-london,Dark Eyes Of London,Matt Aisen,Matt Aisen,guitar,guitar,777
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-dark-eyes-of-london,Dark Eyes Of London,Dylan Langburt,Dylan Langburt,guitar,guitar,778
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-dark-eyes-of-london,Dark Eyes Of London,Zander Smith,Zander Smith,bass,bass,779
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-dark-eyes-of-london,Dark Eyes Of London,Mario Giulione,Mario Giulione,vocals,vocals,780
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-dark-eyes-of-london,Dark Eyes Of London,Doug Stein,Doug Stein,drums,drums,781
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-the-phantoms,The Phantoms,Finn Brennan-Krip,Finn Brennan-Krip,guitar,guitar,784
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-the-phantoms,The Phantoms,Benjamin Cere,Benjamin Cere,guitar,guitar,785
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-the-phantoms,The Phantoms,Henri Mitnick,Henri Mitnick,guitar,guitar,786
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-the-phantoms,The Phantoms,Benjamin Wexler,Benjamin Wexler,guitar,guitar,787
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-the-phantoms,The Phantoms,Lev Wexler,Lev Wexler,guitar,guitar,788
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-the-phantoms,The Phantoms,Jeremy Wexler,Jeremy Wexler,sound effects,sound effects,789
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-the-phantoms,The Phantoms,Malcolm Findlay,Malcolm Findlay,sax,sax,790
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-the-phantoms,The Phantoms,Howard Mitnick,Howard Mitnick,bass,bass,791
lftg-13-2014,LFTG 13 (2014),lftg-13-2014-the-phantoms,The Phantoms,David Greenstein,David Greenstein,drums,drums,792
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-marie-kametani,Marie Kametani,Guitar/vocals,Guitar/vocals,,,806
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-street-spirit,Street Spirit,Marcel Aulls,Marcel Aulls,guitar,guitar,811
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-street-spirit,Street Spirit,Michael Fitch,Michael Fitch,guitar,guitar,812
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-street-spirit,Street Spirit,John Bowie,John Bowie,bass,bass,813
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-street-spirit,Street Spirit,Mario Giulione,Mario Giulione,vocals,vocals,814
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-street-spirit,Street Spirit,Fred Bouchard,Fred Bouchard,drums,drums,815
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-the-unknown,The Unknown,Anna Chuprun,Anna Chuprun,guitar,guitar,818
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-the-unknown,The Unknown,Finn Brennan-Krip,Finn Brennan-Krip,guitar,guitar,819
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-the-unknown,The Unknown,Benjamin Cere,Benjamin Cere,guitar,guitar,820
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-the-unknown,The Unknown,Elia Nissan,Elia Nissan,bass,bass,821
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-the-unknown,The Unknown,Clara Stewart,Clara Stewart,drums,drums,822
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-tracy-island,Tracy Island,Anita Haurie,Anita Haurie,guitar/bass,guitar; bass,825
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-tracy-island,Tracy Island,Yasmine Kamen,Yasmine Kamen,guitar/bass,guitar; bass,826
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-tracy-island,Tracy Island,Elia Nissan,Elia Nissan,guitar/bass,guitar; bass,827
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-tracy-island,Tracy Island,Mario Giulione,Mario Giulione,vocals,vocals,828
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-tracy-island,Tracy Island,Matthew Patulli,Matthew Patulli,drums,drums,829
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-piltdown-man,Piltdown Man,Benjamin Wexler,Benjamin Wexler,guitar,guitar,832
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-piltdown-man,Piltdown Man,Lev Wexler,Lev Wexler,guitar,guitar,833
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-piltdown-man,Piltdown Man,Howard Mitnick,Howard Mitnick,bass,bass,834
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-piltdown-man,Piltdown Man,Henri Mitnick,Henri Mitnick,drums,drums,835
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-armageddon-flame,Armageddon Flame,Jake Kimmel,Jake Kimmel,guitar,guitar,838
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-armageddon-flame,Armageddon Flame,Ethan Kimmel,Ethan Kimmel,guitar/vocals,guitar; vocals,839
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-armageddon-flame,Armageddon Flame,Marc Kimmel,Marc Kimmel,vocals,vocals,840
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-armageddon-flame,Armageddon Flame,John Bowie,John Bowie,bass,bass,841
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-armageddon-flame,Armageddon Flame,Jay Blumenstein,Jay Blumenstein,drums,drums,842
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-carmen-and-the-devil,Carmen and The Devil,Angus Carmichael,Angus Carmichael,guitar,guitar,845
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-carmen-and-the-devil,Carmen and The Devil,Irwin Edelstein,Irwin Edelstein,guitar,guitar,846
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-carmen-and-the-devil,Carmen and The Devil,Rachelle Lapointe,Rachelle Lapointe,guitar,guitar,847
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-carmen-and-the-devil,Carmen and The Devil,Sean Roberts,Sean Roberts,guitar,guitar,848
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-carmen-and-the-devil,Carmen and The Devil,Eileen O'Reilly,Eileen O'Reilly,guitar/vocals,guitar; vocals,849
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-carmen-and-the-devil,Carmen and The Devil,Annie Delaney,Annie Delaney,guitar/vocals,guitar; vocals,850
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-carmen-and-the-devil,Carmen and The Devil,Linda Jewers,Linda Jewers,vocals,vocals,851
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-carmen-and-the-devil,Carmen and The Devil,Colette Blain,Colette Blain,bass,bass,852
lftg-14-2015,LFTG 14 (2015),lftg-14-2015-carmen-and-the-devil,Carmen and The Devil,Charles Phelan,Charles Phelan,drums,drums,853
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-one-way-ticket,One Way Ticket,Finn Brennan-Krip,Finn Brennan-Krip,,,866
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-one-way-ticket,One Way Ticket,Anna Chuprun,Anna Chuprun,,,867
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-one-way-ticket,One Way Ticket,Mario Giulione,Mario Giulione,,,868
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-one-way-ticket,One Way Ticket,Elia Nissan,Elia Nissan,,,869
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-one-way-ticket,One Way Ticket,Clara Stewart,Clara Stewart,,,870
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-man-on-the-scene,Man On The Scene,Benjamin Cere,Benjamin Cere,,,873
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-man-on-the-scene,Man On The Scene,Conrad Corning,Conrad Corning,,,874
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-man-on-the-scene,Man On The Scene,Jordan Edelstein,Jordan Edelstein,,,875
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-man-on-the-scene,Man On The Scene,Marc Kimmel,Marc Kimmel,,,876
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-man-on-the-scene,Man On The Scene,Jonah Levy,Jonah Levy,,,877
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-man-on-the-scene,Man On The Scene,Bruce Pascal,Bruce Pascal,,,878
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-man-on-the-scene,Man On The Scene,Matthew Patulli,Matthew Patulli,,,879
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-ripped-at-the-seams,Ripped At The Seams,John Bowie,John Bowie,,,882
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-ripped-at-the-seams,Ripped At The Seams,Ethan Kimmel,Ethan Kimmel,,,883
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-ripped-at-the-seams,Ripped At The Seams,Dylan Kimmel,Dylan Kimmel,,,884
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-ripped-at-the-seams,Ripped At The Seams,Jake Kimmel,Jake Kimmel,,,885
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-ripped-at-the-seams,Ripped At The Seams,Marc Kimmel,Marc Kimmel,,,886
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-ripped-at-the-seams,Ripped At The Seams,Doug Stein,Doug Stein,,,887
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-ripped-at-the-seams,Ripped At The Seams,Jasmine Stein Webb,Jasmine Stein Webb,,,888
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-haiverers,The Haiverers,Angus Carmichael,Angus Carmichael,,,891
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-haiverers,The Haiverers,Irwin Edelstein,Irwin Edelstein,,,892
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-haiverers,The Haiverers,Dan Laxer,Dan Laxer,,,893
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-haiverers,The Haiverers,Bruce Pascal,Bruce Pascal,,,894
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-haiverers,The Haiverers,Charles Phelan,Charles Phelan,,,895
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-haiverers,The Haiverers,Dominic Supino,Dominic Supino,,,896
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-daft-devils,The Daft Devils,Jay Blumenstein,Jay Blumenstein,,,899
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-daft-devils,The Daft Devils,Ken Drummond,Ken Drummond,,,900
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-daft-devils,The Daft Devils,Rob Drummond,Rob Drummond,,,901
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-daft-devils,The Daft Devils,Michael Fitch,Michael Fitch,,,902
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-daft-devils,The Daft Devils,Mario Giulione,Mario Giulione,,,903
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-zoot-suits,The Zoot Suits,Matt Aisen,Matt Aisen,,,906
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-zoot-suits,The Zoot Suits,Bruce Pascal,Bruce Pascal,,,907
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-the-zoot-suits,The Zoot Suits,Matthew Patulli,Matthew Patulli,,,908
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-throwing-knives,Throwing Knives,Matt Aisen,Matt Aisen,,,911
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-throwing-knives,Throwing Knives,Marcel Aulls,Marcel Aulls,,,912
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-throwing-knives,Throwing Knives,Jay Blumenstein,Jay Blumenstein,,,913
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-throwing-knives,Throwing Knives,John Bowie,John Bowie,,,914
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-throwing-knives,Throwing Knives,Marc Kimmel,Marc Kimmel,,,915
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-throwing-knives,Throwing Knives,Jasmine Stein Webb,Jasmine Stein Webb,,,916
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-supersonic-twist,Supersonic Twist,Aiden Chabot,Aiden Chabot,,,919
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-supersonic-twist,Supersonic Twist,Charlie Etinson,Charlie Etinson,,,920
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-supersonic-twist,Supersonic Twist,Henri Mitnick,Henri Mitnick,,,921
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-supersonic-twist,Supersonic Twist,Howard Mitnick,Howard Mitnick,,,922
lftg-15-2016,LFTG 15 (2016),lftg-15-2016-supersonic-twist,Supersonic Twist,Lev Wexler,Lev Wexler,,,923
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-warped-verdict-main-band-debut,Warped Verdict (Main Band - Debut),Sophie Doyle,Sophie Doyle,lead vocals,lead vocals,957
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-warped-verdict-main-band-debut,Warped Verdict (Main Band - Debut),William Gaucher,William Gaucher,drums,drums,958
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-warped-verdict-main-band-debut,Warped Verdict (Main Band - Debut),Laura Holden,Laura Holden,bass,bass,959
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-warped-verdict-main-band-debut,Warped Verdict (Main Band - Debut),Chloe Soldevila,Chloe Soldevila,keyboards and back up vocals,keyboards and back up vocals,960
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-warped-verdict-main-band-debut,Warped Verdict (Main Band - Debut),Ryan Luxenberg,Ryan Luxenberg,guitar,guitar,961
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-warped-verdict-main-band-debut,Warped Verdict (Main Band - Debut),Jordy Soldevila,Jordy Soldevila,guitar,guitar,962
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-warped-verdict-main-band-debut,Warped Verdict (Main Band - Debut),Bad Reputation,Bad Reputation,Joan Jett and the Blackhearts,Joan Jett and the Blackhearts,965
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-warped-verdict-main-band-debut,Warped Verdict (Main Band - Debut),Be Yourself,Be Yourself,Audioslave,Audioslave,966
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-warped-verdict-main-band-debut,Warped Verdict (Main Band - Debut),Change,Change,Warped Verdict (original),Warped Verdict (original),967
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-warped-verdict-main-band-debut,Warped Verdict (Main Band - Debut),"Sugar, We're Going Down","Sugar, We're Going Down",Fall Out Boy,Fall Out Boy,968
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-the-soundwiches-guest-band,The Soundwiches (Guest Band),Sam Gyetvay,Sam Gyetvay,Guitar/Vocals,Guitar; Vocals,971
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-the-soundwiches-guest-band,The Soundwiches (Guest Band),Joj Helfer,Joj Helfer,Drums/Vocals,Drums; Vocals,972
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-the-soundwiches-guest-band,The Soundwiches (Guest Band),Zander Smith,Zander Smith,Bass,Bass,973
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-the-soundwiches-guest-band,The Soundwiches (Guest Band),Sam Trowbridge,Sam Trowbridge,Trumpet,Trumpet,974
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-the-soundwiches-guest-band,The Soundwiches (Guest Band),Nic Perry,Nic Perry,Trombone,Trombone,975
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-papa-so-mean-guest-band,Papa So Mean (Guest Band),Rick Collins,Rick Collins,lead vocals,lead vocals,978
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-papa-so-mean-guest-band,Papa So Mean (Guest Band),Joanne Hannan,Joanne Hannan,vocals,vocals,979
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-papa-so-mean-guest-band,Papa So Mean (Guest Band),Drew Krip,Drew Krip,Bass,Bass,980
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-papa-so-mean-guest-band,Papa So Mean (Guest Band),Peter Schmidt,Peter Schmidt,Drums,Drums,981
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-papa-so-mean-guest-band,Papa So Mean (Guest Band),Bill Kreklewetz,Bill Kreklewetz,guitar,guitar,982
lftg-1-2006,LFTG 1 (2006),lftg-1-2006-papa-so-mean-guest-band,Papa So Mean (Guest Band),Wayne Hemsworth,Wayne Hemsworth,guitar,guitar,983
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-street-spirit,Street Spirit,John Bowie,John Bowie,,,1000
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-street-spirit,Street Spirit,Michael Fitch,Michael Fitch,,,1001
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-street-spirit,Street Spirit,Mario Giulione,Mario Giulione,,,1002
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-street-spirit,Street Spirit,Doug Stein,Doug Stein,,,1003
lftg-17-2018,LFTG 17 (2018),lftg-17-2018-street-spirit,Street Spirit,Jonathan Stein,Jonathan Stein,,,1004
